# error_dp, error_pinn
1.037231944913426240e-02,8.807121283034663418e-04
1.027360796682019739e-02,8.509114005459348382e-04
1.014917264568752572e-02,8.156536501516962112e-04
9.983514895387455776e-03,7.829396554157072412e-04
9.624919218022297274e-03,7.478978331648457887e-04
1.020465798578330807e-02,6.800113787547579225e-04
1.002146015572373192e-02,5.600080584024162266e-04
9.946982367676432749e-03,3.898049377313986589e-04
1.009187029044627919e-02,2.001545442967056563e-04
1.027019100856939315e-02,1.468419915169073549e-04
1.022954220743017145e-02,2.938072952115372235e-04
9.926216027013379239e-03,3.231626663535533839e-04
8.552438945720374289e-03,2.808686823031828470e-04
6.974556365129932177e-03,1.978422324633189876e-04
5.519458508402664242e-03,1.779489903131535958e-04
2.372232789194855460e-03,2.024387250884417512e-04
3.653545203401295169e-03,2.276650971413311895e-04
3.243095966138193412e-03,2.420316704226703149e-04
2.338632081219812770e-03,2.510861106883112469e-04
2.741440002741646256e-03,2.513921537632805045e-04
2.880558320321920541e-03,2.512675512950853797e-04
2.647002241556849038e-03,2.511426749304873553e-04
2.682341398716898018e-03,2.512522590160415651e-04
2.445926808875619873e-03,2.513511761824681638e-04
1.786763731140988271e-03,2.519326871924957374e-04
6.238857596963021980e-04,2.517128539556289933e-04
6.727516537641790471e-04,2.514663871009302975e-04
5.454343297726400993e-04,2.510456967701424303e-04
1.722185474358332608e-04,2.504480562617497738e-04
1.630220621112039013e-04,2.495973934140587112e-04
4.695585530317394007e-04,2.485419588057578974e-04
6.378119554297760488e-04,2.475087210418937971e-04
1.031462174492741571e-03,2.470370166895239760e-04
9.983141457174590783e-04,2.520600085841705066e-04
1.083552503573166669e-03,2.676566019337737264e-04
8.938338531486929870e-04,2.785294255049684071e-04
9.645595005774886726e-04,2.804014645775192507e-04
9.533488002668793690e-04,2.834603654168806465e-04
9.380421138314139554e-04,2.849593384202393624e-04
1.013527241540736375e-03,2.865337584485635049e-04
1.138884925143976564e-03,2.815273235816080719e-04
1.326185284511333237e-03,2.845631429520017910e-04
1.416141415590804926e-03,2.916219313625190005e-04
1.555413547509967983e-03,2.925726909991503721e-04
1.540033651521538005e-03,2.966297122726068033e-04
1.600269745622425431e-03,3.053261850818080850e-04
1.724707976372133770e-03,3.038480977716343304e-04
1.795564575207089786e-03,3.072416626680966466e-04
1.890369593473457911e-03,3.139199493495802452e-04
1.927798563118660741e-03,3.133084453861918381e-04
2.045668898557753430e-03,3.170759352882935862e-04
2.209912236733982752e-03,3.245297622237545954e-04
2.269370245453820184e-03,3.240817786029053914e-04
2.377076147476635173e-03,3.280404431818599543e-04
2.458273078602037608e-03,3.297028191211309181e-04
2.394556329775995081e-03,3.365805239552647067e-04
2.406909073292095962e-03,3.372213312114093892e-04
2.322624197318145026e-03,3.432964950120280458e-04
2.322910903016076056e-03,3.494602517736818776e-04
2.238090994137406382e-03,3.652854840636952927e-04
2.289751136114309520e-03,3.729174970983331529e-04
2.306186098293483162e-03,3.726084796291103752e-04
2.339462970341957011e-03,3.721268078364104175e-04
2.346975917619867086e-03,3.757264787129937795e-04
2.225449501624426462e-03,3.808282969719701204e-04
2.136259866768091924e-03,3.854129684820904386e-04
1.922540038898776487e-03,3.934679907177854709e-04
1.467146481058951039e-03,3.945362714665789981e-04
7.172605583261005766e-04,4.002204663874991638e-04
7.225026616057044415e-04,4.019185873394008255e-04
7.470847453030176168e-04,4.063886388833716479e-04
8.471393341025493457e-04,4.153878896673973958e-04
9.127832075902106651e-04,4.172156246555564158e-04
7.037350121284780555e-04,4.233006020218959197e-04
5.132177353777371684e-04,4.299453313709462985e-04
3.235182286931114468e-04,4.327910268615071834e-04
2.981298311900824243e-04,4.378229169885043725e-04
2.566048395633267493e-04,4.399361333980883492e-04
2.252228711961025832e-04,4.389706858082027688e-04
2.212230193526389501e-04,4.412019740513305937e-04
1.982188001618058514e-04,4.444993241819612242e-04
1.216101075301377035e-04,4.478012164216941550e-04
1.114626497684356959e-04,4.541132950774851452e-04
1.220500248931542954e-04,4.630963626395320364e-04
1.383083158169469938e-04,4.799232086967407623e-04
1.462134680343206818e-04,4.831305078279933248e-04
1.630414731261512666e-04,4.723515614041782227e-04
1.776263380284962630e-04,4.741309675255568666e-04
1.787893193576289364e-04,4.796168849440631617e-04
1.789643050503919727e-04,4.796276103279735925e-04
1.784396412527975968e-04,4.824302783300566484e-04
1.772437344416231562e-04,4.873058671159625262e-04
1.758189896499557107e-04,4.926188297223031308e-04
1.750108147571994991e-04,4.937763454434783168e-04
1.744401744943412482e-04,4.949216483334310497e-04
1.734948665729265922e-04,5.014931004788605743e-04
1.719890082426888355e-04,5.017468924540009626e-04
1.690997068278565817e-04,5.008037636951459363e-04
1.633141319293169875e-04,5.017327631802386912e-04
1.514565618100020654e-04,5.061683964504421190e-04
1.310866949616231727e-04,5.054129308724111683e-04
1.070162333263860373e-04,5.141335779727803723e-04
9.544080855902960681e-05,5.154190896189025017e-04
8.909070479832037546e-05,5.194024828578706291e-04
8.891155565173122690e-05,5.202599009918276078e-04
9.288429647144809973e-05,5.237708760583492445e-04
9.044939455449861143e-05,5.265300737501814061e-04
8.425671160219326875e-05,5.297462489226853000e-04
8.130894083074798615e-05,5.301918696111857475e-04
8.021286689353622772e-05,5.329724919462728271e-04
8.627576433196152913e-05,5.328654055573556984e-04
8.385827713697502621e-05,5.336570147570534250e-04
8.471256230649861657e-05,5.358632505432179291e-04
8.604667970258177113e-05,5.362936178893558609e-04
8.816597198202727470e-05,5.390300171607014836e-04
9.573097541618168368e-05,5.412028017344322744e-04
9.225629594647058267e-05,5.437836719209360398e-04
9.794257899269811075e-05,5.476703948017306884e-04
1.160722178743024983e-04,5.490825689227687035e-04
1.182610596417656861e-04,5.498204812342214354e-04
1.327578555765862253e-04,5.515052947710630130e-04
1.387203520003175657e-04,5.577129758111856826e-04
1.442365232170087332e-04,5.587826823957913131e-04
1.525675739133262778e-04,5.587752055261822979e-04
1.711575378914797986e-04,5.604968346867400357e-04
1.716119182570556600e-04,5.643998906893043632e-04
1.882364503758465800e-04,5.646565139455282482e-04
2.080858125181075892e-04,5.652970043467096025e-04
2.175561229482708562e-04,5.668448244242293467e-04
2.353821410828005160e-04,5.677090804437499773e-04
2.482828679276772709e-04,5.708990832610652891e-04
2.524774039477295159e-04,5.702634614574367137e-04
2.733373557147890744e-04,5.717092727795533916e-04
2.650693949906328048e-04,5.728308842980930600e-04
2.748738496285546540e-04,5.740527019690951820e-04
2.783282016027194858e-04,5.790588517042570592e-04
2.861749365917909274e-04,5.778372717094283845e-04
3.034519229816885744e-04,5.784759958861858615e-04
3.020148727331709677e-04,5.817981603744761931e-04
3.393220239756154126e-04,5.820710137059993119e-04
3.417138672158004722e-04,5.865500369927021144e-04
3.337981722379278638e-04,5.929890808466818175e-04
3.345378344828383926e-04,5.963948057238274833e-04
3.569789636376944708e-04,6.034115349179395736e-04
3.676392776564959479e-04,6.011211190746463357e-04
3.724035139806877010e-04,6.041231720009833644e-04
3.907680988782644593e-04,6.051291419983536538e-04
3.870631691123663535e-04,6.062795519769083406e-04
4.264978691759345876e-04,6.078172525104078450e-04
4.330673154338218365e-04,6.124001762960865937e-04
4.218486938975934139e-04,6.110338573490096872e-04
4.444841170682930294e-04,6.182752164309220652e-04
4.611868133466902765e-04,6.205109136484424992e-04
4.791371819720615819e-04,6.219946098689375317e-04
4.978238424691928173e-04,6.287457918223979042e-04
4.903572838030101399e-04,6.284526673484838125e-04
5.058878596958130223e-04,6.291806883744480638e-04
5.093828181568226280e-04,6.327377657782932855e-04
5.268456500340946546e-04,6.358150287547588517e-04
5.293517194573699354e-04,6.441132345231405766e-04
5.511131198007068917e-04,6.517826112077102592e-04
5.506636171294504705e-04,6.532036000189455401e-04
5.541918995813071170e-04,6.637616663812183435e-04
5.687072408195987475e-04,6.720051661199316542e-04
5.732238437154050332e-04,6.761554353050837612e-04
5.855134434743012976e-04,6.825445988457986765e-04
5.909912753503812968e-04,6.867021733033920085e-04
5.960490650791502648e-04,6.886699577004512128e-04
6.069671279751548106e-04,6.913679385558293240e-04
6.044162344242437783e-04,6.944468228491792409e-04
6.214605824851912683e-04,6.959186510032053501e-04
6.349014846081889709e-04,6.963096707257762337e-04
6.461214869492107066e-04,6.980918608930102758e-04
6.561729537516825623e-04,7.090112189552783386e-04
6.612480289304253521e-04,7.195383724988242474e-04
6.693745070604002105e-04,7.177820497299664893e-04
6.718025209800644170e-04,7.199066882194984007e-04
6.876668439434396266e-04,7.230238679200340661e-04
7.084725610635704161e-04,7.352113210371294351e-04
7.038631864492187959e-04,7.449757097948587819e-04
7.034842102192371887e-04,7.577554555266453060e-04
7.055438595463126971e-04,7.671508643732552349e-04
7.100406338294356582e-04,7.710901105635852969e-04
7.158726702311699270e-04,7.744538202855506728e-04
7.283324026054769978e-04,7.737431433239486513e-04
7.328583686664713430e-04,7.724456926301722596e-04
7.417559443961899146e-04,7.711407814026445410e-04
7.454743983958861441e-04,7.658801125524892801e-04
7.491915578602200039e-04,7.650490455630078613e-04
7.555660712638680122e-04,7.561494233212258517e-04
7.571896076670901667e-04,7.559869325055627257e-04
7.639200032020236793e-04,7.630068305349065744e-04
7.614440963821516185e-04,7.666928450463088860e-04
7.629929944638615081e-04,7.765078200425306904e-04
7.674507743366039848e-04,7.884586110082409836e-04
7.790433663049726705e-04,8.029103869217341224e-04
7.817863182058966626e-04,8.061919560883042775e-04
7.877070091472104536e-04,8.105088382892144516e-04
7.986133178291760556e-04,8.097012605450912715e-04
7.987758117876178621e-04,8.092843147801030918e-04
8.014416973175836258e-04,8.067754258800601940e-04
8.102128772923164165e-04,8.065837159725954865e-04
8.098370905920455757e-04,8.070286248277243899e-04
8.172021076644861047e-04,8.152850041914009270e-04
8.219307106524526962e-04,8.577372887888192647e-04
8.308301960040673185e-04,8.677644472288934940e-04
8.393737817721857531e-04,8.432408227017552287e-04
8.448911379191959871e-04,8.305347983545875853e-04
8.508947604002123485e-04,8.352546196897194701e-04
8.627884498035918006e-04,8.351761412192015626e-04
8.685440531674581315e-04,8.348703340395973414e-04
8.820703014550342102e-04,8.295651959625115071e-04
8.860347725521210789e-04,8.333884782989060261e-04
8.854942839361507577e-04,8.318653287264102334e-04
8.917996891917874926e-04,8.283917053763249945e-04
8.978382001440103925e-04,8.363034827588087779e-04
9.125245958462140095e-04,8.424372233409662975e-04
9.214921788542200553e-04,8.438607406086168477e-04
9.237076752296799606e-04,8.521690786284743429e-04
9.236175072992170148e-04,8.639007172489136018e-04
9.195742634792529978e-04,8.709096108687255098e-04
9.170206781648154813e-04,8.729761970381048246e-04
9.310600254969538794e-04,8.754254606325555244e-04
9.374332049255335681e-04,8.765185782937465067e-04
9.464953933491113093e-04,8.802828820368647968e-04
9.505036318342218815e-04,8.746794355342355810e-04
9.550789334188772859e-04,8.699477949550049648e-04
9.734375143956747753e-04,8.750517190645673918e-04
9.704688188780317276e-04,8.731024426836212632e-04
9.958649033316949867e-04,8.616302442446058252e-04
9.857309591496260254e-04,8.673709202107746704e-04
9.874045216793740642e-04,8.471865165192288532e-04
9.894100488374011661e-04,8.634890805017283837e-04
9.912808541680309931e-04,8.638182810996834901e-04
9.928288261712419488e-04,8.636779206923066599e-04
9.888883290740926781e-04,8.644679365898285360e-04
9.931187058189868896e-04,8.687199575205998116e-04
9.925553508924331650e-04,8.763209095068894916e-04
9.939588535757932445e-04,8.914098477732963505e-04
9.956354013519862906e-04,9.003267745135773090e-04
9.991283779631264603e-04,9.025581068824609175e-04
1.006122395523615732e-03,8.987770444325573690e-04
1.012215731374221071e-03,8.894640460858767262e-04
1.012089888108685205e-03,8.726665661208160476e-04
1.017633960308065048e-03,8.525296931226633047e-04
1.019478962856922976e-03,8.811889205345927595e-04
1.032578875429548439e-03,8.885422317006604802e-04
1.038618650646911399e-03,8.903954287347448518e-04
1.052114189135508080e-03,8.951235912773320563e-04
1.054958715171196290e-03,9.114513065532210386e-04
1.059613091503790487e-03,9.029611494915202674e-04
1.053487152964445450e-03,8.826980015035069656e-04
1.053039976560540738e-03,8.901043812106390792e-04
1.053231362680045460e-03,9.022511595276339058e-04
1.051445625557727174e-03,9.028788838724062255e-04
1.052101302066208366e-03,9.024515412238694016e-04
1.054701880145092561e-03,9.027582858748088839e-04
1.039997521126781455e-03,8.994729816641994832e-04
1.037647817121969528e-03,8.948508005442792901e-04
1.036592195751346798e-03,8.954636857917628841e-04
1.036381938910210278e-03,8.927250156112189437e-04
1.047906717982822642e-03,9.002998467508182461e-04
1.067566376995239324e-03,9.022676045390759167e-04
1.073094696328727232e-03,9.024079781180469875e-04
1.097187945792485030e-03,9.026413709509001305e-04
1.096209905099572880e-03,9.017251341365368697e-04
1.083947517696459304e-03,9.039689985425881360e-04
1.075099181930478428e-03,9.040720478475579606e-04
1.069323518059932254e-03,9.013400549167544526e-04
1.036809276493734239e-03,9.011787546392166590e-04
1.054231693892947967e-03,8.984195319529531681e-04
1.056971672627512798e-03,9.008877265640895552e-04
1.056829678887635359e-03,9.014834397963180854e-04
1.061983782098581278e-03,9.021742694002145378e-04
1.082037129888921119e-03,9.040418941124441984e-04
1.085667798524858445e-03,9.034520217471800211e-04
1.087927767630952327e-03,9.012269115329903449e-04
1.064904535274328965e-03,9.021961512122630544e-04
1.044414841227787752e-03,9.020358294409809921e-04
1.043851126586032175e-03,9.015654542737755028e-04
1.045324189008502028e-03,9.019935655443701459e-04
1.054010722956509952e-03,9.021966991629290153e-04
1.070090693889827645e-03,9.023434644312699213e-04
1.056281194051619018e-03,9.025453166666728500e-04
1.052064952576677167e-03,9.019578056581716843e-04
1.053829550733119316e-03,9.018451599541239165e-04
1.052541466231586911e-03,8.995272133012179516e-04
1.054025522495012201e-03,9.004680194361132806e-04
1.056816809010058950e-03,9.226319710807646653e-04
1.058987636554060063e-03,9.328101064496669608e-04
1.048092079362387356e-03,9.320552655485988365e-04
1.042050671334394853e-03,9.096093182924156698e-04
1.035052327827334136e-03,9.087787038899278495e-04
1.033420435611015530e-03,9.177157469209917904e-04
1.032247519586510995e-03,9.203708515028134621e-04
1.030725570706236523e-03,9.222602137992803048e-04
1.026629685720529877e-03,9.332721823892461402e-04
1.035226812453036256e-03,9.312898151320432106e-04
1.021980104527800068e-03,9.368933127406519007e-04
1.016558088977503188e-03,9.418247904378673546e-04
1.010578984140779978e-03,9.381767013234068846e-04
9.852186465662694358e-04,9.381317569170830820e-04
9.884468996034705222e-04,9.479967313936301168e-04
9.906437806328079968e-04,9.430282370747279565e-04
9.872407146882774317e-04,9.440985308427683829e-04
9.983604328410429583e-04,9.442766110242909209e-04
9.994688598156441315e-04,9.449617939937273413e-04
9.968298044530272701e-04,9.455967907431731337e-04
9.991321296098486932e-04,9.434099703010680963e-04
9.978593339685288589e-04,9.426436888905879736e-04
9.972083985046317160e-04,9.452661020108547862e-04
9.963533949446637308e-04,9.480888505064390733e-04
9.947981430977188670e-04,9.485432070367876044e-04
9.880974138674989294e-04,9.484354273414462690e-04
9.889262159888277323e-04,9.510452666309185963e-04
9.827499313296156336e-04,9.556551745948954233e-04
9.732523643959790742e-04,9.626966323539643032e-04
9.376954140749028379e-04,9.605902598040449124e-04
9.383750580646799903e-04,9.676558411211701009e-04
9.301537196215657567e-04,9.839670321938978094e-04
9.237220054778478608e-04,9.674486509653457394e-04
9.148519863276684651e-04,9.536954826644619557e-04
8.908421242047854334e-04,9.514605704347509768e-04
8.924615050478985684e-04,9.546879818000338124e-04
8.860787978828068038e-04,9.504123993329962293e-04
8.657452145585313279e-04,9.612292016318751183e-04
8.641109088125866746e-04,9.675072132688041383e-04
8.581966180738866481e-04,9.717491977500737448e-04
8.575915942423491169e-04,9.686194830537455400e-04
8.733584335693534567e-04,9.740495491601134856e-04
8.818522727291067944e-04,9.739912762930607020e-04
8.879518065752029995e-04,9.735112924109362142e-04
8.958401498590889663e-04,9.730976896719431687e-04
8.992469776719051603e-04,9.724230388378826001e-04
8.752887736753864507e-04,9.671061562433728607e-04
8.639611594223322189e-04,9.726901693931366832e-04
8.366067825222538558e-04,9.643662716941225248e-04
8.031949405736823295e-04,9.763875084774954619e-04
7.843120132559038699e-04,9.801519165298316991e-04
7.624261926209263381e-04,9.800573112619893803e-04
7.594216086169382381e-04,9.804736694579534173e-04
7.695261711129438870e-04,9.805500959592027780e-04
7.539904237264254301e-04,9.813741219779077273e-04
7.156209874438589210e-04,9.837021995927740931e-04
7.288106924118586266e-04,1.001866322336058797e-03
7.541930499765741019e-04,1.002662363250665526e-03
7.384192970263354179e-04,1.003868567246025750e-03
7.448890134403525530e-04,1.004461527686078756e-03
7.469168200423847211e-04,1.002374863846099791e-03
7.388154776238285964e-04,1.002554489330939385e-03
7.327246878506865927e-04,1.003435497873784304e-03
6.983521185287640178e-04,1.000248143857587757e-03
6.681239758859773472e-04,9.980194873311350277e-04
6.453907108752998407e-04,9.996378003111101862e-04
6.189057901316483666e-04,1.005998776748245503e-03
6.469738116319231425e-04,1.011130426480416579e-03
6.508591523542180514e-04,1.040817411304349174e-03
6.496913659961081871e-04,1.048782900749783845e-03
6.469798506719830504e-04,1.037892844527512921e-03
6.382438980834361040e-04,1.042851008504790209e-03
6.427196594583664243e-04,1.049369839115407883e-03
6.193041402539557934e-04,1.044651232383184917e-03
6.229272300046763368e-04,1.043702929652073940e-03
6.113193124625767878e-04,1.051438470385301048e-03
6.065213479559900325e-04,1.053324568130333590e-03
5.967975381144142869e-04,1.057975839196724976e-03
5.650544697195183279e-04,1.070956253193506603e-03
5.689627730993023543e-04,1.073831439671569686e-03
5.470663430450550596e-04,1.075835070542057684e-03
5.548854808202645416e-04,1.078130571016452715e-03
5.432076558700341508e-04,1.079765075835600061e-03
5.405695515724617166e-04,1.085225068597906210e-03
5.296095283304930743e-04,1.084133243534938888e-03
5.366337592805329884e-04,1.094565047814375974e-03
5.233560599513042240e-04,1.097909068243451899e-03
5.154697064821746897e-04,1.101784666865305998e-03
4.927972579147743950e-04,1.107527432246363346e-03
4.743374416282979730e-04,1.123550917791765833e-03
4.790351199591029235e-04,1.127532267725177414e-03
4.719625657307092190e-04,1.131306727417329822e-03
4.580312500162832495e-04,1.140269949707046907e-03
4.590672472594782062e-04,1.137191093097639260e-03
4.479833141857742906e-04,1.142338476987284426e-03
4.370875304520177715e-04,1.146964114340001109e-03
4.246932681548031799e-04,1.159285888840989659e-03
4.111373782010041013e-04,1.162927170200602541e-03
4.102596377522823570e-04,1.166145342214219794e-03
3.959768405540565659e-04,1.178407966671877116e-03
3.744033268117893682e-04,1.179181043887895554e-03
3.760263921773837831e-04,1.189098278116536072e-03
3.691046833437463702e-04,1.190922066775905409e-03
3.573416111702684803e-04,1.199568345947121025e-03
3.577852308020608983e-04,1.203155386853083878e-03
3.472134900568634407e-04,1.210982158509120096e-03
3.280279351847514109e-04,1.211879837643585261e-03
3.203540901440027930e-04,1.216693833887044296e-03
3.109894599253680949e-04,1.220272638299348166e-03
3.059547568183221961e-04,1.221987905586524939e-03
3.040692115936828610e-04,1.225285078972819606e-03
2.790220586802167452e-04,1.224344021794341111e-03
2.815145056522814007e-04,1.226380131150187937e-03
2.703973974955865421e-04,1.230448905695139417e-03
2.637491596220226564e-04,1.231432822594969974e-03
2.433506047070030105e-04,1.235524973967355548e-03
2.426616334502287398e-04,1.245119755112011808e-03
2.337724441057071625e-04,1.247886617631273082e-03
2.197726809798451004e-04,1.253542490900542289e-03
2.185630749540532598e-04,1.258236099375966257e-03
2.083876974723002475e-04,1.255571227423997417e-03
1.836974506492976094e-04,1.257791703262481960e-03
1.785169234358892343e-04,1.265169283297214045e-03
1.676368596603620531e-04,1.273522210998355312e-03
1.590843449728005529e-04,1.282154509438466865e-03
1.551101076556095219e-04,1.293578068312393808e-03
1.422123636037473846e-04,1.289927037367140589e-03
1.292651552965163589e-04,1.291724111783802221e-03
1.127691940317925224e-04,1.286840897047807162e-03
1.051627178272637693e-04,1.272269704806756278e-03
8.904716361437003448e-05,1.264527021438181190e-03
8.788074531453776705e-05,1.263261626148087053e-03
9.392836329156504301e-05,1.260488473544519499e-03
8.867839552400789418e-05,1.265037994849303304e-03
8.483887637804755476e-05,1.278425390743526211e-03
1.063250584532348563e-04,1.265645484163806841e-03
1.377504797560297309e-04,1.260898380381578329e-03
1.163550882130801576e-04,1.248924238768888339e-03
1.245114274095960791e-04,1.244253264082612184e-03
1.499766218080670743e-04,1.240181183516814081e-03
1.700810394426296773e-04,1.244795072995823725e-03
1.922291617614398063e-04,1.242663136059500009e-03
1.548429165320383669e-04,1.239460968320325570e-03
1.193331199663206951e-04,1.238857536498637942e-03
7.521674398646913118e-05,1.238134957941934219e-03
7.675823435888303446e-05,1.237276098027012767e-03
8.172333986261349223e-05,1.239310938833931147e-03
9.649851144358158762e-05,1.240098964050210997e-03
9.629314446709820430e-05,1.242205413274483777e-03
9.764134635951680094e-05,1.242926702039921522e-03
8.234302999015243182e-05,1.243136895411610463e-03
8.246837703147952053e-05,1.243758581778220190e-03
7.654245656533452988e-05,1.245767889470812380e-03
8.095188273936567184e-05,1.246782360901241933e-03
1.260040092804705792e-04,1.248495861503562572e-03
1.248158921036444729e-04,1.248104896469833794e-03
1.446167494294767002e-04,1.247932901025234449e-03
1.674048480593441158e-04,1.247928999356972320e-03
1.841012799965855600e-04,1.247742134757759457e-03
1.768924716183619848e-04,1.247395946596089591e-03
1.764433310089179253e-04,1.246992929168149475e-03
1.679176539148341041e-04,1.246340629350486300e-03
1.530257045541307957e-04,1.245360882067514559e-03
1.197886148979211945e-04,1.243760949308408796e-03
9.374621777865484401e-05,1.240969347079645159e-03
9.855600308764558685e-05,1.235485935544328130e-03
1.106276569867957460e-04,1.233971178425827004e-03
1.484481875970720174e-04,1.238438903604159504e-03
1.528018367243141732e-04,1.230068390339031457e-03
1.619141559798404891e-04,1.225929075126254778e-03
2.080837501477844588e-04,1.229992450921090896e-03
2.143702478984667239e-04,1.233152393479317868e-03
2.271702252415337393e-04,1.250268750963468402e-03
2.178938098096925386e-04,1.260348329186806613e-03
1.984866933437919089e-04,1.263269996088189386e-03
1.560446985668604571e-04,1.266765455689398316e-03
1.470142539397925054e-04,1.280070138158967029e-03
1.503285183414652915e-04,1.292424109718508284e-03
1.513662528216913985e-04,1.280825831114749047e-03
1.579087973557707718e-04,1.288158748385628176e-03
1.958851458072053385e-04,1.303844021383805500e-03
2.420313690203993893e-04,1.315812242848766458e-03
2.437965650769639890e-04,1.313788924434724278e-03
2.365680184928939996e-04,1.319447466438912085e-03
2.162916313636880760e-04,1.327133882300463464e-03
2.306649227587285306e-04,1.336945126399921102e-03
2.550449126715246791e-04,1.337855653414446455e-03
2.948334618355433743e-04,1.342290693210703356e-03
3.047365967820458771e-04,1.343578274212908676e-03
2.728702036843096341e-04,1.345675659995885587e-03
2.462939553023740661e-04,1.347692680661421918e-03
2.405794016384223783e-04,1.352009374294715818e-03
2.006373537932890007e-04,1.358105181598330416e-03
2.003962275620939891e-04,1.365348838400939555e-03
2.078242328214131439e-04,1.364600851521213234e-03
2.074456030853834754e-04,1.370681041910726738e-03
2.249830420731076903e-04,1.371651414101238966e-03
2.613043878743978197e-04,1.370459655702137855e-03
2.715093998957844200e-04,1.370853108559192670e-03
